source_train_row,example_hash,gold_label_ids,gold_labels,gold_cardinality,rater_count,unclear_count,neutral_votes,max_emotion_votes,same_rater_coselection_count,aggregation_only,derived_labels_match
29905,45f06e12df3f92cd233bc5892b20aba01b776c57f2520f86aa993dbf8434a706,0|27,admiration|neutral,2,5,0,2,2,0,True,True
29918,37f964104ede791bfe7a4ee07c45f64b6db2886bde8eebf2ccdf037a9b616360,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
29966,7b26a6696e1f3696fc967993ed39d0d93201055e683787930be64786e284657d,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
29988,d2252ed5d2dc4396a09fde906de3699a7579765e1d0080660b660d3efad008c5,1|27,amusement|neutral,2,5,0,2,3,0,True,True
30015,f7cb14948e1fc36f1b2bad3daf8f76f28b31e7d3c672e8f00c4af885687189b5,22|27,realization|neutral,2,5,0,2,2,0,True,True
30021,f9fb2916ce4342767943e8b2492daa15e45db5e61a8edb41d499faf7cb113ff4,1|27,amusement|neutral,2,5,0,2,2,0,True,True
30023,52bd3712d2e70cd87a0ab62d09253e755afeaaea5832de36e1080d2ebfacf8e5,26|27,surprise|neutral,2,5,0,2,2,0,True,True
30039,0f561123886c92242bc68947232d751f875e86aeaca021381bd69944d20fdb13,14|19|27,fear|nervousness|neutral,3,5,0,2,2,0,True,True
30055,f257b3e034915084ce51ccc23da8cb7437b6c1b075489b4779216229a71d56ea,10|27,disapproval|neutral,2,5,0,3,2,0,True,True
30074,d3239b6da0b25d931174f94a1662d0e5de2237405c117d3d0fce69304807e698,0|27,admiration|neutral,2,5,0,2,3,0,True,True
30127,36a40dc063963c414110c11835b437e7d4f626b356424946efe872ac8d6cc484,5|27,caring|neutral,2,5,0,2,2,0,True,True
30140,41b8cbebc86846bce68b0d88d51f2e6826d033c7c0463c149a00253eea42e71b,22|27,realization|neutral,2,5,0,2,2,0,True,True
30149,4a3dcb1fb7c5958dbc84b7ae28adecb1b535dca174b98ccb9294bb6b48bf31e3,17|27,joy|neutral,2,5,0,2,2,0,True,True
30154,80b51ee60aa22693278bdc580b689b52856f377a189b4a6b6e944b6c268dba3d,0|27,admiration|neutral,2,5,0,2,2,0,True,True
30239,1a6a594e5060785c78e488da14155303297abc9bee8c7ae26d147da51481e411,6|27,confusion|neutral,2,5,0,3,2,0,True,True
30278,2a6b350e9c4837a9a991e7558e0b6175a12bb20e5bbba3730dd05ddb5ee1be09,25|27,sadness|neutral,2,5,0,2,2,0,True,True
30299,59dadb12d89135ad44d821e49b3da5f7a7f723fd4b3bc05f0c3785c6c0777bef,25|27,sadness|neutral,2,5,0,2,2,0,True,True
30365,8c0128a8dc1c270b00662485bbe5d62afffc054d5a68e6d716b1d6bd8ce32691,4|27,approval|neutral,2,5,0,2,2,0,True,True
30369,add5573800d1669641e3cd3501f9ee3ba13d613ad41216e7f9a1eb97e2ee4d82,22|27,realization|neutral,2,5,0,2,2,0,True,True
30372,b43c3e77b54a22d34aabaabd30bca2bba5f85bca16e4459e8a35ac2422b61eff,4|27,approval|neutral,2,5,0,2,2,0,True,True
30452,97a6ab60b0c4957deb6c74aa97dd1d0a3feb9a2c0bbbeab0532b397209bde17f,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
30526,78744a478ef44dbe960dea1e129df61cd81f7921045f2d42d82cbe5cf2b38332,2|27,anger|neutral,2,5,0,2,2,0,True,True
30554,a961bac06eff2011e2a114faab2fd1b7fde102870fdb72f75b7c77aad5a2c1a3,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
30585,a1b2557962cace6f83a4d76e6837f3b1f59782a0cd30aebff15d9514d26189eb,4|27,approval|neutral,2,5,0,2,2,0,True,True
30660,7bad1aef858292df11fe1b2d51b6ff71957b98323fb488096c5f0fa0a2aa5340,20|27,optimism|neutral,2,5,0,2,2,0,True,True
30688,4db943eede0ff951f0c7bc5f9b5f0ee9b74b855f824da25b4aca3d2f62ef14ed,14|27,fear|neutral,2,5,0,2,2,0,True,True
30763,33097c2d3a0e174fb336fd7b2b265895ffb2d0a5603b4e2cde74a63f3a838ea0,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
30823,42c6fdc49e493ce02cd4243b848fbb92cb0b80098c699a406151a2d1d995be4c,5|27,caring|neutral,2,5,0,2,2,0,True,True
30867,2cb8d156c84382a479aba56f487b17f00862218f2fda83b2a4b626b7486803ec,1|27,amusement|neutral,2,5,1,2,2,0,True,True
30886,ba227c02f47559f39210dd9dbf3ce7b5ff3c4a48e3d2fba8817df2170526c483,15|27,gratitude|neutral,2,5,0,2,2,0,True,True
30946,c831ec735cce72852ea2bf99025a9ce07ddf426418b27e6b903fa59d8a016666,4|27,approval|neutral,2,5,0,2,2,0,True,True
30975,4cae7bc57b95f5dd6eec06a38e89fad19d35a150bc4faf86d7d0eeb7d85e0ae7,4|27,approval|neutral,2,5,0,2,2,0,True,True
31025,8dd02c4f68566a12b43fd07aa743dbfa840c4c0956cd47dc35f27e6cffee8c2e,3|27,annoyance|neutral,2,5,0,2,3,0,True,True
31040,71aba8095f7251e04e7bc09e7faf2018decac5d9c591d4051c14b76c87986f4b,5|27,caring|neutral,2,5,0,2,2,0,True,True
31076,373e22d565fe1a9b65c19c66de6c2733b98180238c2dba1121bea7f2045dc0c0,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
31097,600398a46ea14ba3095ba6ab8e2811c851de013c63ee0fc8291f488daf06a397,6|27,confusion|neutral,2,5,0,2,2,0,True,True
31131,c722124eaeddd0ad55f48884b63f32a29fdf5d79767bfd2f19c2ec1d74367e36,0|27,admiration|neutral,2,5,0,2,2,0,True,True
31135,85232f22247650072c146fb74da3db339be1e181b28b918a824f0afce489dd46,14|27,fear|neutral,2,5,0,2,2,0,True,True
31154,47824e8bb7f7c5dcedd0e4dc09ee069e3c1d89946fe13e599c02f77dbbf022ce,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
31155,c7092b6c4cdc2c977c4aa6943e3a1678531b3ed55ffdc81a9e810129aa487c39,11|27,disgust|neutral,2,5,0,2,3,0,True,True
31171,c0d9bb3b5295f4773a45b0903120f2c35a2cc6b669c075100d69c0553288a34e,6|27,confusion|neutral,2,5,0,2,2,0,True,True
31201,38d1a4e21726593b288af35af7b943d2a418afe8ffc3feeb96d5d5689379801f,2|27,anger|neutral,2,5,0,2,2,0,True,True
31228,d77a5374e941613049ea570c54463746d485b64b64570f0962f9addc35dcfda2,20|27,optimism|neutral,2,5,0,2,2,0,True,True
31232,9a60b05273d4c3bfc131831e1a099ffba0de7e01525b747f9df2a532c62fb1a3,4|27,approval|neutral,2,5,0,2,2,0,True,True
31254,1a720600c8afa65b5412bc9dd7719f4c6e0a1b393b84c3a0880dd4f8bea5329c,2|27,anger|neutral,2,5,0,2,2,0,True,True
31318,507357fc99821d04619ad055d7c0e56919d7a5fa621085a3a57acfe07b1a3b8d,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
31447,ef2385819b2dd172d5e3e52779355c47bf2504bd4c4c45d4ac0099d8e4e79833,26|27,surprise|neutral,2,5,0,2,2,0,True,True
31450,3a357efcda6e91227ca8fde1443f9922174ce3c980c2cded701d1ea71e1bf77f,17|27,joy|neutral,2,5,0,2,2,0,True,True
31499,baacf2ca298f5ea3d16cc4478a6b10e1c3b3156d1f1bb51def2e39fe0ced2532,22|27,realization|neutral,2,5,0,2,2,0,True,True
31506,8c67f43f9a8826c73da431381abc80e030ff5057379f4dc805e214a5f4600d6f,1|27,amusement|neutral,2,5,0,2,2,0,True,True
31545,6cf4f4edb52b1aee9804d2a4676cfb1333eacdc73f11204ae83da4aaa865ce32,2|27,anger|neutral,2,5,0,2,2,0,True,True
31558,1e31f405b663b92032782d6ef3babad6d0a20ef0ae46e78a4c04a7d4d10238cb,10|27,disapproval|neutral,2,5,1,2,2,0,True,True
31656,0a106bcf9a2f5d7515b27a418b52740fcd5b36a74144fb88de9eeb5edd465f09,9|27,disappointment|neutral,2,5,0,3,2,0,True,True
31708,d658282f286e22f87e632f7c87ce401e9b5b69ff3800066b9da6e169f806c5f5,17|27,joy|neutral,2,5,0,2,2,0,True,True
31726,3326596684a95eebe9d76155b7ff8eb9201b5c46d438d3cc9aeca998930b3619,17|27,joy|neutral,2,5,0,3,2,0,True,True
31761,b005646d322a68dd165cecdfedb5a78576c978c1e8a181b3acf5407cf15b223d,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
31765,d276ea0fe85e51152adb3c7dc728f6c0230b8dbc032e4ef54ebb0d275a165fc6,1|17|27,amusement|joy|neutral,3,5,0,2,2,0,True,True
31797,05d681fcf7ca3987d096ff29d27918adc0e9ab9c21415a2bd19193b46e13678a,18|27,love|neutral,2,5,0,2,2,0,True,True
31808,9982c8f8b05e3ed64b82eda14b8de31139cc03088403c8551b7c8e57662548c8,18|27,love|neutral,2,5,0,2,2,0,True,True
31820,2fe3a054591808b3bbc008ac33494e09593dcf5382b6b70f6fc5b0b888a6b710,18|27,love|neutral,2,5,0,2,2,0,True,True
31970,2f80848fd57f561715ab0385b961694ac0b070922f9eee4767c7d1b424ae1be8,8|27,desire|neutral,2,5,0,3,2,0,True,True
31983,3586eb550812df139a833c475697216bcf89e3c4d431738b4646a277e4e2213f,6|27,confusion|neutral,2,5,0,2,2,0,True,True
31999,0f7390e6a1f8a530fba346392cbf3b3f23b23845bec823866243ea5956c82e3f,6|27,confusion|neutral,2,5,0,2,2,0,True,True
32030,2738a92ac05cb02f27ee59234e801380a4b63847ce6b3f028b7bac8e70c18818,5|27,caring|neutral,2,5,0,2,2,0,True,True
32077,5f9724c553f2d44e4109d7d935167c9ceacd431642e3ad519e11104b38aef3b2,22|27,realization|neutral,2,5,0,2,2,0,True,True
32090,ad71296951220a26029edf9c8837af2899ff85615b4e671bf9b958b83ffd8621,25|27,sadness|neutral,2,5,0,2,2,0,True,True
32092,2dddcbe4f460fe6b3671303a860004b6d16353122f5caa03027cae68386f0e1f,26|27,surprise|neutral,2,5,0,2,2,0,True,True
32104,2857dac5c84c8e73fa918ea7c37e709f5907b9e450b5434b2769063821370767,18|27,love|neutral,2,5,0,2,2,0,True,True
32139,2da8ea9e5b6171ab35ce97302b30d0eaad79401248cd67fa3f16558a4c26a19f,11|27,disgust|neutral,2,5,0,3,2,0,True,True
32168,79a6a4a4b51e6ff6d03a00e7cfbb57dd19580c3658463d300f80bfec1cc44562,1|3|27,amusement|annoyance|neutral,3,5,0,2,2,0,True,True
32173,5eedd73763fa9c8e5fda7126c31cc8be3a154ae58e78c2817f0c5ad56b2de132,1|27,amusement|neutral,2,5,0,3,2,0,True,True
32239,2f3289d016ab9c7f343f636cb7a92885afb76f4ff2103cfb7e005f147e857fe3,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
32284,2fc1acfa592ecf6d59e59f26e21c3bac21b9c408d7dde01bc4ad766b4308d00b,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
32345,8ba73f4e8707a7be92fdc5620e42b92b9441bc37dd957d9dd9ccc9fdd0d4b041,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
32356,b3653f88bddc154fc1b18f6d43ed78ad2cd14bc08f7442b9b22a7b51ae83ec20,5|27,caring|neutral,2,5,0,2,2,0,True,True
32414,e9a6cd5470151b6d44dfd730517c05a6fd99f49104dd5dde3ea336d938343fef,19|27,nervousness|neutral,2,5,0,2,3,0,True,True
32439,78b0a69e7931aafbb8136724785307b1bac7f2d7d489b3cafaa2432bc49d09e1,22|27,realization|neutral,2,5,0,2,2,0,True,True
32462,c654af75b67d6a070943c225fa870ca703c7bdbd2d1f2f248268f786fb0b175f,22|27,realization|neutral,2,5,0,2,2,0,True,True
32517,b82ae1a9b7aff5bed09269a46de6305a206b64a0eb187c1699d1780e3d103d4c,6|7|27,confusion|curiosity|neutral,3,5,0,2,2,0,True,True
32534,f5d78c21ad3b3b596d4c78aaac026a57164738f37b933e8689e971ca7923d2ff,20|27,optimism|neutral,2,5,0,2,2,0,True,True
32584,edf193a0c90db6b51b65840f68ce0fa3274222d4589186b8b0d2d1cc7362dee8,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
32634,50d7e8b3775363cc524c91566890ed363dc760efe8983cb20bc2c297cd50e913,0|27,admiration|neutral,2,5,0,2,2,0,True,True
32689,0f666d5f319b83698915719894ff89a2edd1a68ce1d5c110bfa053e9761f0e7d,4|27,approval|neutral,2,5,0,2,2,0,True,True
32706,1e18880ef4effa0886b200b53b5a1d5b112bfb8a7e155eaf1d54f49e620f23dd,22|27,realization|neutral,2,5,0,2,2,0,True,True
32720,6360333494d03bc40513f0a55f8cb3be966f347b4d67898a82de25b5264ee46b,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
32733,3b7292118711f34056ea128bf6a5f61740b45127bb54423728e1e253258e4cc3,12|27,embarrassment|neutral,2,5,0,3,2,0,True,True
32867,aa5148f45421fbd3726c2fd56149388285eb23ec766b5cbc891393c430b845fa,26|27,surprise|neutral,2,5,1,2,2,0,True,True
32876,eb6be8573403bed7d002d91b9691be09aeac50ed8d6b5314aac295d3c9d1665d,3|4|27,annoyance|approval|neutral,3,5,0,2,2,0,True,True
32884,fa4f180b252cdb2254c945a0383767cd80da82cbd48d14004780a8489031da62,12|27,embarrassment|neutral,2,5,0,2,2,0,True,True
32960,3ad9e9d53f90fe97cabb813d858c16ec52b44b9621f53677f75277aa2420a6a5,17|27,joy|neutral,2,4,0,2,2,0,True,True
32962,50f98377f95dfe799d1e106df361e0d88562af89625b78970c984514b0d2585d,10|27,disapproval|neutral,2,4,0,2,2,0,True,True
32983,595b0aeaae1ceec3aa80e975a17fd69c7773234d70f0d6fd4ca3e097cf3c796b,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
32984,c228ca790b41f005f65099d977851a85f8a87aed59eb1682a40a7221d5a833c2,4|27,approval|neutral,2,5,1,2,2,0,True,True
33010,f88ec422a93276e5b479ec1b56b07ccda63c625282fd8df14457ff5a832d6c29,5|27,caring|neutral,2,5,0,2,2,0,True,True
33025,4d13cd66ce0b22e4fbc03db5f2b5b22b2808cd417e96e9e89eef81e509870d41,14|27,fear|neutral,2,5,0,2,2,0,True,True
33052,cce12035e3ac115bd3fc140f17de8cc82d4b4ba37e97111937c4b5d666895956,1|27,amusement|neutral,2,5,0,2,2,0,True,True
33091,1c0ab545cca758746b822e42dea6dd442060ae9d09fab7a086faccc9a712e890,22|27,realization|neutral,2,5,0,2,2,0,True,True
33148,651090e43d2f270a4f1c092525d64798eaf59c9fa83bcaf3ea40f0cc70ab71ff,3|27,annoyance|neutral,2,5,1,2,2,0,True,True
33169,b008367a934033e80f54169ea2764140adbc6e953b39405c3d15ff52c7442767,23|27,relief|neutral,2,5,0,2,2,0,True,True
33173,6ba99776a701ce700736f82ffd3da98fcc9d4bab40aa76061c68899086aaaf20,6|27,confusion|neutral,2,5,0,2,2,0,True,True
33177,66755597cee99d94aaffdeadce25e384201ddf2252c64f544e9e97d415350fd0,9|27,disappointment|neutral,2,5,1,2,2,0,True,True
33184,8b7a0e7fd7112ebd7d252a207b5a0cb0971614a9bb39eda679352528a7052361,0|27,admiration|neutral,2,5,0,2,2,0,True,True
33206,48cf72dabaadf73fe4647ff427a5250b439ccb65d21f76a911816ea3386756ba,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
33273,7bffb620c81d4906490c64f0cf0903214f17bd2cf8011191785aaae4f4d30d76,2|27,anger|neutral,2,5,0,2,2,0,True,True
33278,89aa2c57430bcada8f95aba6ff35762fff20d0c9f1165d52aae2bd46b044443b,21|27,pride|neutral,2,5,0,2,2,0,True,True
33293,4817b2e022ece140c20aeba6bb921cf37cd314088ee52b3bb84c4b56dcd096bf,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
33308,4ad90de525bb99aa85e1cea3608fcc4d07c3b928094a38fdbc583c4f739bc6d7,12|27,embarrassment|neutral,2,5,0,2,2,0,True,True
33321,2046087838479cfa12890f5d15850f667fb0f82f38975a2594e583418276f9cc,6|27,confusion|neutral,2,5,0,2,2,0,True,True
33327,3b90739d0c7925c17de331a73c67735ddb2d6936531e67895c68f856e1e666f1,0|27,admiration|neutral,2,5,0,2,2,0,True,True
33367,de248aeee346e9c1d9ac28f4a996aac81081b0d223ae6e44be2ce1d92165539b,17|27,joy|neutral,2,5,0,2,2,0,True,True
33379,6042f011a3945e233d1229cd458104b56e76075585428b524f5f4edaee794ea3,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
33385,1d04267669ce65ba5b67096b41fa161f42862873f213b358255c7444b5946c48,22|27,realization|neutral,2,5,0,2,2,0,True,True
33440,368cbf040cd965a4740f437ea2e94f5a4149154ced84519208d94c7e63606829,20|27,optimism|neutral,2,5,0,2,2,0,True,True
33443,dcd308ffff1677d88109b53bf4bdde1ca4856de44c623be37c2bedf30db9e313,0|27,admiration|neutral,2,5,0,2,2,0,True,True
33517,4b2a4eeaa2772f1bef1325c3cc44f6c2369a47fd62198551f387666cac9026be,0|27,admiration|neutral,2,5,0,2,2,0,True,True
33530,59a02344fe328ce625032dfadf4c8eb04f5e03bf6db2ffc40871bdc078d03165,1|27,amusement|neutral,2,5,0,2,2,0,True,True
33606,705d4635fe91dec598b56133ab8a5f1dd913fbc00303f7d16163528648594e52,4|27,approval|neutral,2,5,0,2,2,0,True,True
33664,58fd19ee872821284ede6dcc206e5a173b3adb971c286f1551e6ac48009e3461,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
33710,814ae8cee5a39ad11b56adeb5942e29c44f3043056e4b0d47c69d17fe349af5f,3|27,annoyance|neutral,2,5,0,3,2,0,True,True
33737,e0109e936c0165ab2b049900cb8a5a54fd85c510ad70b7d7baf8fb115812f3e3,4|27,approval|neutral,2,5,0,2,2,0,True,True
33752,5ec14f6cc910034ce0305cfe374acf432d716dc2d571394f649c6eb0ebfd7059,4|27,approval|neutral,2,5,0,2,2,0,True,True
33784,e19a88050fb4a4ff7e28d6a9e85d25c2abf9795529d1f79d0c79d8b1815698bc,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
33822,856805bf11cfb227fae85b3858211d256440118aa45d4d41516e2301032b2e0a,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
33859,b15e7b13b189fc3611dcbe17ce5b605d4a311bda8a0fd20e863f932f870d9a83,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
33891,52df40df5d478c36e3fe5bfb845856332a7bd77396ff5398827ed89e910295a7,22|27,realization|neutral,2,5,0,2,2,0,True,True
33896,2f3fd09a28073b25436a5183291690b994aa8b31513afdae68b1411894206871,18|27,love|neutral,2,5,0,3,2,0,True,True
33923,41ee6d64f39b3793dee834ddef53bfbde3a1b6bc3762fb0522ff4a2ea742e02e,5|27,caring|neutral,2,5,0,2,2,0,True,True
33944,f1fdb483b45d05a42599d6f32e12d396b04a197c3b6152e57fc3d74b32daf92b,14|27,fear|neutral,2,5,0,2,2,0,True,True
33967,c5387981f2c1ab00e52ca56eb88b6d77da478e0aa16265980a27a631bb8b4dff,17|27,joy|neutral,2,5,0,2,2,0,True,True
33985,6e1350fb89921e02651673e9f5a1d2cdf6704cbdbc663f836f4065e6de69a120,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
34040,def7c665c5bb5492d073c5cd964fbec83e9b776d3fd7c8b06389d77aaa68801d,1|27,amusement|neutral,2,5,0,2,3,0,True,True
34041,5b8a75865914d0af82643d29deb29e7d8d232b13aca1bb648401d80acde81f96,22|27,realization|neutral,2,5,0,2,2,0,True,True
34054,b80726c056de4bbe4c0b4a1663ac4417e4ce82e2f09f7bb47f56743ff9293fd6,1|27,amusement|neutral,2,5,0,2,2,0,True,True
34116,043a895e575af710ea35736aecb18bd041a92759e7b9f2aa8c5ac8b5131fdba4,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
34123,823bba317e35bea9d90ed051471a88ae1d241c25cd7cd60f728e6ee4f13155c2,4|27,approval|neutral,2,5,0,2,2,0,True,True
34186,31a10d090cb7b22853e869194e012170b78908cb0984a619bd817df63a4a39ff,0|27,admiration|neutral,2,5,0,3,2,0,True,True
34203,b6c344797dc4358626a003f96c32e1cc4411406f44771ea2b09f2874bc8c26e2,0|27,admiration|neutral,2,5,0,2,2,0,True,True
34214,89b3eb2bb0b1746c3c30ffe437a494a572b2f56c4565ab8d64488fae53b8ae27,0|27,admiration|neutral,2,5,0,3,2,0,True,True
34216,6ee993f23d699f53f982ae879e6b62aaaa5791147ddb807dda6b95d9c1dea359,4|27,approval|neutral,2,5,0,2,2,0,True,True
34234,875005992e7ae51daa8f414a9d6fd09901142eb010cd7749d3cadd52b50b2c23,8|27,desire|neutral,2,5,0,2,2,0,True,True
34237,b4f2f10601035f27aa770878c9d615e3013eaab52e8c5e7267215734c0f0cd38,2|27,anger|neutral,2,5,0,2,2,0,True,True
34289,a8811af9aaa35fe0a8eecdc584253671d7a0a9cee3261990f3286fe47d8a4110,1|27,amusement|neutral,2,5,0,2,2,0,True,True
34314,3e73835529e9e01e2d88e257cfcffa5835ec3bdd5fd4740d767790f98cc05597,2|27,anger|neutral,2,5,0,2,2,0,True,True
34378,9f093f3e680ee5078173c5152df17f9b62bf6f66fd67ecc45213cc44b6f0d369,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
34385,fb3dd6fdb6408e4c88787e33a93f6746edcf1ce0fb531d9a455f4bbb9ccff88e,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
34430,79e7f8b47a4453c68b77068991d83f4346c06df5a4c2e3be052be35c95c5fe83,20|27,optimism|neutral,2,5,0,2,2,0,True,True
34480,ade250418445f7a696b0444d38f3eba65e60980b7dbe48d1d944606e56d9eed1,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
34489,ba409a21d8c3f95e13f1d8e0d1678c7f1a83568a6ae427f1469dfd0afe9d1462,3|27,annoyance|neutral,2,5,1,2,2,0,True,True
34515,7366a13b6d1474ec2adc6e58234c4ef604aefd283962621038434eb229169742,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
34526,0b4de6b9d4f9685ce5d7613504e07b100bf76f833b250917ecde782f5b1f3225,13|27,excitement|neutral,2,5,0,2,2,0,True,True
34528,88fd5fd0778f0a41cdbdfea2e9655af1147602b5095a3d6e51aa18558e08ad9b,4|27,approval|neutral,2,5,0,2,2,0,True,True
34562,82d16f50293aa1f6dc8c433b9a4dd9b70bd37f91e07e1aff521f77cdbbe77a5d,4|27,approval|neutral,2,5,0,2,3,0,True,True
34568,f09ca1880a35285f05e12dad08ab91f00b0d59b7f6801c501fc2c97bc719263c,18|27,love|neutral,2,5,0,2,2,0,True,True
34589,5b1e98fca80c71d12067b66c798568f5d00140d2366ef493b4d787cf7a89fed9,6|27,confusion|neutral,2,5,0,2,2,0,True,True
34615,e18742f771da2d5519cd5627c0b4a8640ede6ca0cea3ce913fa2fa74b8a84b2f,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
34617,e755aa21b7628c82a2b8b2a9e468344220779e1c6fbc04aa8d4e2c4514a5ef32,4|27,approval|neutral,2,5,0,3,2,0,True,True
34697,2495da9a3e90286ff89b13c459c394afa3d4d38216e4758810f4d2ae5bea9971,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
34705,381933fe9a117cd5ffd7cdc64343af78d24cea90f7fe0c2ebfb3a00bcc95c8c9,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
34708,9244e569d9a2a5c46c99f16a95a83124a9b980123058bdef38497e302c2630f1,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
34777,18c1d770155a0f8a0c2e0efc4f7b36d8e554e12412c18bf2683956083035836c,2|27,anger|neutral,2,5,0,2,2,0,True,True
34788,88301957d16b0e9f71a34256d69c1c9fefd5b66f815e0f9cc011dc24f90a9443,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
34803,1a40800f3dc34f813f8f869168b1b4f86921a4edce1b7ecbad405bfc987d409c,0|27,admiration|neutral,2,5,0,2,2,0,True,True
34834,e04b7ad48c55a56b76d87239fd6c04dff2a30210e3ac955202258a77e492e181,4|27,approval|neutral,2,5,0,2,3,0,True,True
34909,b57073ddf56b23140d777372a4306ecea6b334ca66c68d6ad214d602fa97c0ed,4|27,approval|neutral,2,5,0,3,2,0,True,True
34934,a5e7a95a4b515553a1fcc81ebf7659211b70260028999fd4a24d52fe1e106cb7,2|27,anger|neutral,2,5,0,2,2,0,True,True
34952,e205c7267f854d5d48adc4311311f5412b6320fb36c1fd3c6a68a2dae92d6e56,1|27,amusement|neutral,2,5,0,2,2,0,True,True
34988,d5da0e90c9bd2c2caac10faf4995fa1f74a09a1ac2693423505fb3d1b228c8de,0|27,admiration|neutral,2,5,0,2,2,0,True,True
35010,2b49781de716a15c7df1c5f4d47d6b0654d64b112f28f91e4f522200d71ee9b6,22|27,realization|neutral,2,5,0,2,2,0,True,True
35012,7af09f6fac39dfd819ae6a2b930ddc683b18d9f459fb6b75c5d78f7496a20ab9,5|27,caring|neutral,2,5,0,3,2,0,True,True
35020,c64dfc2c8b934ee6aa376612bd148195ba70f94edfc45e41a5fbb452d8b3fd91,22|27,realization|neutral,2,5,0,2,2,0,True,True
35052,4c8c646358044677030a7f224ed71edcf92a211c7ca4419d344b1e1bc81b4d47,4|27,approval|neutral,2,5,0,2,2,0,True,True
35091,1c96712f7a42296f3352b0fa6ee93252e8f7c13a388140df801d45c597863461,25|27,sadness|neutral,2,5,0,3,2,0,True,True
35118,957dd766755c6749fadf65adcaa9d4f0bcd78532e169de16a2d3781b72df6fdd,8|27,desire|neutral,2,5,0,2,2,0,True,True
35121,86c9a845f5433c16cb3ca372616f3e1f7d8cd3fa28440c0b957e2fa287cc5aab,22|27,realization|neutral,2,5,0,2,2,0,True,True
35157,68b5e5e513ba408addf346185390096108317a8fc9ce0bdf755d820bcbb2bb3b,4|27,approval|neutral,2,5,0,3,2,0,True,True
35181,9c14f034bb3333fdb740f28ec335a2d84904b4cf4d4d78be1c03d8aa255c9e34,6|27,confusion|neutral,2,5,0,2,2,0,True,True
35205,631aa032ba189ea1511272532c4119d57d5026f9d9c01aafa3ab1a75834ec561,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
35208,b9883c825f546c9420a672c5bf69c086a0f3c01e140ceea6d5f5e43233e7aa36,8|27,desire|neutral,2,5,0,2,2,0,True,True
35238,a20afe183ab2ebcfc289eaec79a870995e961c108341769c776d2f1095a10789,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
35268,71b6ba9c0eea571f7df5b7f46a12ff0b5ba680e3268afd8716562c32dcb60a98,26|27,surprise|neutral,2,5,0,2,2,0,True,True
35286,8a8bc454ff231a7b7d49e526544a04ac70255d12834173805b1e43a30317fc9c,0|27,admiration|neutral,2,5,0,2,2,0,True,True
35307,e8faf550cd9600bd4a1fea61db417eb9a91d6abb5c0b8361f1f5e83608225bb8,4|27,approval|neutral,2,5,0,2,2,0,True,True
35330,879cde174ca357da7acfcbfafcb8897a6b39bb726ce0ed3ca6e4b81bf5c455b9,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
35334,260b8421f038ae0f7ea6a021a8377f0e2cb5ef0584e060b2da9214c8c6949768,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
35339,7721228b3a0a9c21b5708c9e6f54fa15e8e099f6151c9bb9d9790dbf02032633,11|27,disgust|neutral,2,5,0,2,2,0,True,True
35379,f389f6f356a3f235b933216738dfe4ff637172d4698122c38d5456db90b944cb,4|27,approval|neutral,2,5,0,2,2,0,True,True
35386,5f9ca03068bb227265efec38996c9b22d707ecae96fbd35790d362c19686eee4,11|27,disgust|neutral,2,5,0,2,2,0,True,True
35453,5908800c88c685d8f2ee742e540ef3a4af8e9cfa5a99e4442aebf232b5831106,4|27,approval|neutral,2,5,0,2,2,0,True,True
